step,episode_reward,reward_std
0.0,4.711692810058594,1.4287675619125366
500.0,10.08757209777832,0.68625807762146
1000.0,5.544793128967285,0.4924430549144745
1500.0,5.781541347503662,0.4042018949985504
2000.0,8.16279411315918,0.353630393743515
2500.0,3.8540759086608887,0.31697162985801697
3000.0,17.310802459716797,0.290077269077301
3500.0,4.746172904968262,0.26900389790534973
4000.0,9.331974983215332,0.252042293548584
4500.0,4.650659084320068,0.23823416233062744
5000.0,4.304905891418457,0.22633956372737885
5500.0,5.2770233154296875,0.21659672260284424
6000.0,3.5506584644317627,0.20760367810726166
6500.0,8.447458267211914,0.2001965194940567
7000.0,9.041146278381348,0.19330836832523346
7500.0,4.820192337036133,0.18699532747268677
8000.0,7.0323638916015625,0.18136538565158844
8500.0,10.437240600585938,0.17630627751350403
9000.0,5.021087169647217,0.17159919440746307
9500.0,6.334069728851318,0.16733260452747345
10000.0,4.352383613586426,0.16337642073631287
10500.0,5.132209777832031,0.15966905653476715
11000.0,3.7708487510681152,0.15630431473255157
11500.0,3.8369829654693604,0.15306313335895538
12000.0,8.449122428894043,0.15040165185928345
12500.0,9.5675687789917,0.14797869324684143
13000.0,8.25560188293457,0.14551974833011627
13500.0,4.89482307434082,0.143028125166893
14000.0,4.595023155212402,0.14058829843997955
14500.0,10.558389663696289,0.13846395909786224
15000.0,4.902951240539551,0.1363099217414856
15500.0,5.030883312225342,0.1342679113149643
16000.0,5.445990562438965,0.13227657973766327
16500.0,5.434683799743652,0.13043096661567688
17000.0,7.0212554931640625,0.12904293835163116
17500.0,7.305147171020508,0.1278780847787857
18000.0,8.384044647216797,0.12655462324619293
18500.0,6.011834144592285,0.12496253848075867
19000.0,7.13049840927124,0.12408286333084106
19500.0,5.602587699890137,0.1226070448756218
20000.0,7.468449592590332,0.12135976552963257
20500.0,7.053605556488037,0.11999570578336716
21000.0,8.951478004455566,0.11968160420656204
21500.0,4.022160530090332,0.11844749748706818
22000.0,3.977555990219116,0.1172114908695221
22500.0,6.8863043785095215,0.11609332263469696
23000.0,7.7008843421936035,0.11496173590421677
23500.0,5.658489227294922,0.11389410495758057
24000.0,10.884517669677734,0.11314760893583298
24500.0,18.448410034179688,0.11214713007211685
25000.0,10.478009223937988,0.11119037121534348
25500.0,6.037972450256348,0.11021122336387634
26000.0,14.454330444335938,0.10938619077205658
26500.0,12.787775039672852,0.10860362648963928
27000.0,8.04003620147705,0.10772299766540527
27500.0,12.503090858459473,0.10700911283493042
28000.0,15.899473190307617,0.10625718533992767
28500.0,20.538349151611328,0.10571061074733734
29000.0,11.640504837036133,0.10500837117433548
29500.0,26.43073272705078,0.1043640747666359
30000.0,5.2020063400268555,0.1038016527891159
30500.0,26.508281707763672,0.10344024747610092
31000.0,7.531317710876465,0.10303540527820587
31500.0,8.704344749450684,0.10235550254583359
32000.0,12.482014656066895,0.10191589593887329
32500.0,16.221399307250977,0.10127153992652893
33000.0,19.83374786376953,0.10071408003568649
33500.0,12.19343090057373,0.10012613236904144
34000.0,6.1003618240356445,0.099489226937294
34500.0,7.40219783782959,0.09903044998645782
35000.0,6.189406394958496,0.09855760633945465
35500.0,16.375822067260742,0.09805412590503693
36000.0,30.8183650970459,0.09772415459156036
36500.0,22.76682472229004,0.09727616608142853
37000.0,14.76513957977295,0.0968024954199791
37500.0,14.367597579956055,0.09630730003118515
38000.0,12.161712646484375,0.09585901349782944
38500.0,11.859460830688477,0.09556476771831512
39000.0,11.457797050476074,0.09506631642580032
39500.0,17.688386917114258,0.09477455914020538
40000.0,8.373491287231445,0.09434352815151215
40500.0,22.6828556060791,0.09414082020521164
41000.0,35.50213623046875,0.09400316327810287
41500.0,22.30305290222168,0.09366075694561005
42000.0,27.470779418945312,0.09347034990787506
42500.0,30.14891815185547,0.0932566225528717
43000.0,27.11164665222168,0.09309583157300949
43500.0,19.29587173461914,0.09270115196704865
44000.0,4.863342761993408,0.09226350486278534
44500.0,15.045355796813965,0.0921848714351654
45000.0,8.17868709564209,0.09202823042869568
45500.0,10.229645729064941,0.09191060811281204
46000.0,22.15664291381836,0.09168920665979385
46500.0,28.384050369262695,0.09159649163484573
47000.0,41.26539611816406,0.09163691103458405
47500.0,27.07938003540039,0.09141692519187927
48000.0,20.454715728759766,0.09120042622089386
48500.0,35.04500961303711,0.09119492024183273
49000.0,24.771181106567383,0.0910445898771286
